vue.js*Angular*Bootstrap*Front-end*jQuery,Unknown,Full-time
Front-end*CSS*HTML,Unknown,Full-time
.NET*C#*RestFul API,Unknown,Full-time
ASP.NET Core*Angular*Web API*Bootstrap*MVC*jQuery*Javascript,Unknown,Full-time
فروش*Microsoft Office*فروش اینترنتی,Unknown,Full-time
Node.js*Javascript,6500000,Full-time
فناوری اطلاعات*ارتباطات*فناوری اطلاعات و ارتباطات,Unknown,Full-time
ERP*Dynamics NAV*Sql Server,Unknown,Full-time
تحلیل نرم افزار*مستندسازی*UML,Unknown,Full-time
PHP*Laravel*MVC*API*OOP*CSS*HTML,Unknown,Full-time
طراحی سایت*Wordpress*HTML*CSS,Unknown,Part-time
کارآموزی*هوش تجاری,Unknown,Full-time
Front-end*jQuery*typescript*Javascript*HTML*CSS*Bootstrap*Redux*JS,Unknown,Full-time
C#*SQL,Unknown,Full-time
هوش تجاری*Oracle BI*CSS3*HTML5,Unknown,Full-time
کارآموزی*Full-stack*.NET,Unknown,Full-time
system development*Git*Go*Unit Testing,Unknown,Full-time
IOS*Objective-C*Swift,Unknown,Full-time
RabbitMQ*Redis*SQL*Node.js*Python*PHP*Laravel,9000000,Full-time&Remote
PHP*Laravel*CSS*HTML*Javascript*Full-stack,4000000,Full-time
Data science*ارائه گزارش*Data studio*GOOGLE ADWORDS,Unknown,Full-time
ASP.NET WebFrom*#C*LINQ*JavaScript*Full-stack*HTML5*CSS3*React*Redux,Unknown,Full-time
Back-end*Python*Django*RestFul API,Unknown,Part-time&Remote
Angular*Git,4000000,Full-time
پشتیبانی نرم افزار,Unknown,Full-time
Databases*TSQL*convert*Performance Tuning,Unknown,Full-time
مجازی سازی*KVM*Virtualization*Python,Unknown,Full-time
C#*.NET Core*Back-end,Unknown,Full-time
C#*برنامه نویسی وب*Sql Server*CSS*HTML,Unknown,Full-time
Java*Java Core*Javascript*CSS*HTML*J2EE,9000000,Full-time
Flutter*IOS*BLoC*OOP*dart*PHP,6500000,Full-time
Front-end*angular 8*Javascript*CSS*HTML,Unknown,Full-time
Python*OOP*RestFul API*Machine learning*TDD*NoSQL,Unknown,Full-time
Java*Linux*Git*MySQL,Unknown,Full-time
UI  UX*HTML*CSS*JS,6500000,Full-time
PHP*OOP*SOLID*API*Unit Testing,Unknown,Full-time
.NET Core*ASP.NET Core*C#*Web API,4000000,Full-time
PHP*Laravel*MySQL*PHP*برنامه نویسی PHP*HTML5*CSS3,Unknown,Full-time
تست نرم افزار*Test Case*functional*non functional,Unknown,Full-time
Nodejs*MySQL*express.js*MongoDB*RestFul API,Unknown,Full-time
UI  UX*HTML5*CSS3*Sketch,Unknown,Full-time
برنامه نویسی وب*Wordpress,2000000,Full-time
Wordpress*woocommerce*CSS*HTML*Javascript*plugin,Unknown,Full-time
Wordpress*توسعه وب*Hosting,Unknown,Part-time
QA*کنترل کیفیت*Sql Server,Unknown,Full-time
UI  UX*HTML*CSS*jQuery*Javascript,Unknown,Full-time
CSS*HTML*Front-end*برنامه نویسی وب*Javascript,Unknown,Full-time
Front-end*CSS*HTML*jQuery*Javascript,Unknown,Full-time&Remote
طراحی وب*MySQL*CSS*PHP*HTML*Wordpress,2000000,Full-time
سیستم ها و روش ها*تحلیل سیستم,Unknown,Full-time
برنامه نویسی وب*CSS*HTML*Javascript*Sql Server,Unknown,Full-time
C#*.NET*Javascript*Sql Server,Unknown,Full-time
Javascript*برنامه نویسی وب*jQuery*Bootstrap*MySQL*CSS3*HTML5,4000000,Full-time
هوش تجاری*bi*SQL*OLAP,3000000,Full-time
CSS*HTML*jQuery*Javascript,Unknown,Full-time
Nodejs*PHP*Wordpress*Laravel*MySQL,4000000,Full-time
C#*C#.Net*T-SQL*WCF,Unknown,Full-time
CSS3*HTML5*SASS,Unknown,Full-time&Remote
CSS3*HTML5*Less*SCSS*flex*Git,Unknown,Full-time
مدیریت محصول*توسعه محصول*Software Development,6500000,Full-time
استقرار نرم افزار*icdl*پشتیبانی نرم افزار,Unknown,Full-time
PHP*Laravel*Git*SQL*jQuery*Bootstrap*HTML,Unknown,Full-time
#C*Back-end*.NET*Entity Framework*ASP.NET Core*Sql Server,9000000,Full-time
PHP*Laravel*OOP*MySQL*Javascript,Unknown,Full-time
Java*OOP*RestFul API*jsp,Unknown,Full-time
HTML*CSS*Front-end*jQuery,Unknown,Part-time
Java*Java Core*spring*Hibernate*jpa*MySQL*Gradle*Maven,6500000,Full-time
C++*Linux,Unknown,Full-time
PHP*HTML5*Bootstrap4*jQuery*REST API*MySQL,Unknown,Full-time
Front-end*Javascript*CSS*jQuery*HTML5,Unknown,Full-time
Back-end*C#*MVC*Sql Server*Git*Entity Framework,Unknown,Full-time
Front-end*vue.js*Nuxt.js*HTML*Bootstrap,4000000,Full-time
PHP*HTML*CSS*Javascript,Unknown,Full-time
پشتیبانی نرم افزار*استقرار نرم افزار*Sql Server,3000000,Full-time
کارآموزی*هوش تجاری,Unknown,Full-time
ReactJS*Javascript*CSS*HTML*JSON*Axios,Unknown,Full-time
bi*هوش تجاری*SSIS,Unknown,Full-time
Java*Back-end*OOP*spring*SQL*jpa,Unknown,Full-time
Android*Java*Kotlin,Unknown,Full-time
SQL*Laravel*PHP*RabbitMQ,9000000,Full-time
Full-stack*Javascript*PHP*HTML*CSS*MySQL*C#*Git,9000000,Full-time
Flutter*RestFul API*Redux,6500000,Full-time
پشتیبانی نرم افزار*Sql Server,Unknown,Full-time
PHP*Laravel*Javascript,Unknown,Full-time
Sql Server*TSQL*بانک های اطلاعاتی,Unknown,Full-time
Redux*React*typescript*RESTful APIs,6500000,Full-time
Full-stack*#C*.NET Framework*Angular*jQuery*Javascript*EF,Unknown,Full-time
Java*Git*OOP*oracle,Unknown,Full-time
Laravel*PHP*RestFul API*MySQL,Unknown,Full-time
CSS*HTML*Javascript*ASP.NET MVC*C#*برنامه نویسی وب,Unknown,Full-time
Javascript*CSS*Bootstrap*Angular*HTML,Unknown,Full-time
Back-end*MySQL*PostgreSQL*Django*Python,Unknown,Full-time
RubyOnRails*MySQL*Ruby*RestFul API*Ruby Gems,Unknown,Full-time
PHP*Laravel*MySQL*OOP,Unknown,Full-time
Javascript*ReactJS*HTML5*CSS3,Unknown,Full-time
هوش مصنوعی*C++,2000000,Full-time&Remote
.NET*SQL*HTTP*HTML*CSS,Unknown,Full-time
ASP.NET*MVC*OOP*Javascript*CSS*HTML,9000000,Full-time
تحلیلگر نرم افزار*مستند سازی*SQL*SOAP*OOP,Unknown,Full-time
PHP*Back-end*Laravel*MVC*RESTful,Unknown,Full-time
Front-end*Node.js*vue.js,6500000,Full-time
Back-end*OOP*RestFul API*NoSQL,Unknown,Full-time
C#*SQL*.NET Core*OOP*RESTful*MVC*HTML5,4000000,Full-time
پشتیبانی فنی*پشتیبانی نرم افزار*MySQL*Microsoft Office,Unknown,Full-time
.NET*C#*SQL*Entity Framework,6500000,Full-time
کارآموزی*پیاده سازی*bpms,Unknown,Full-time
C*میکروکنترلر,Unknown,Full-time
تست نرم افزار*تضمین کیفیت نرم افزار*طراحی نرم افزار,Unknown,Full-time
طراحی سایت*SEO*Photoshop,Unknown,Full-time
Javascript*Bootstrap*UI/UX,Unknown,Part-time
react native*Redux*ES6*Git*HTML*CSS,Unknown,Full-time
Python*Django*Flask*RestFul API*MySQL,Unknown,Part-time
C#*C#.Net*Web API*Javascript*Design Patterns,Unknown,Full-time
Android*Java SE*Design Pattern*REST*JSON*RxJava*Git,Unknown,Full-time
react native*Redux*ReactJS*Axios,Unknown,Full-time
Front-end*typescript*Git*JS*CSS*HTML,Unknown,Full-time
C#*C#.Net*Web API*Javascript*Design Patterns,Unknown,Full-time
Front-end*Angular*Javascript*SASS*CSS3,9000000,Full-time
Front-end*HTML5*CSS3*Javascript*SASS*React,Unknown,Full-time
product management*Product Development*IT*مدیریت پروژه,Unknown,Full-time
React*Javascript*Git*ES6*RestFul API,4000000,Full-time
#C*Sql Server*OOP,Unknown,Full-time
react native*Redux*ES6*Git*RestFul API,Unknown,Full-time
C#*Sql Server*OOP,Unknown,Full-time
مدیریت پروژه*کنترل پروژه*برنامه‌ریزی,Unknown,Full-time
تست نرم افزار*مستندسازی*functional*OOP,Unknown,Full-time
HTML*CSS*Javascript*typescript*Angular,6500000,Full-time
.NET*C#*OOP*RestFul API,4000000,Full-time
.NET*C#*.NET Core*API*Web Services,6500000,Full-time
Java*Hibernate*Git*spring*SQL,Unknown,Full-time
Back-end*Sql Server*MongoDB*Nodejs*MVC*ASP.NET,Unknown,Full-time
Wordpress*طراحی ماژول,4000000,Full-time
برنامه‌نویسی*#C,4000000,Full-time
HTML*CSS*Javascript*jQuery*Bootstrap*MySQL*PHP,Unknown,Full-time
PHP*Laravel*MySQL*JSON*AJAX*MVC,Unknown,Full-time
PHP*MySQL*Databases*Bootstrap*Javascript*HTML,Unknown,Part-time
Android*Java*Kotlin*OOP*Git*Version Control,Unknown,Full-time
Front-end*vue.js*Vuex*Javascript*CSS,6500000,Full-time
Full-stack*.NET Core*CSS*C#*HTML*Bootstrap,Unknown,Full-time
تست نرم افزار*Software Testing*سناریو تست,3000000,Full-time
webmaster*Wordpress*GOOGLE ANALYTICS*Photoshop,2000000,Full-time
Front-end*CSS*HTML*Bootstrap*jQuery,Unknown,Full-time
Android*Java*Git*WebAPI,4000000,Full-time&Remote
PHP*Back-end*Laravel,Unknown,Full-time
C#*Object Oriented*Web API,Unknown,Full-time
SEO*طراحی سایت*Wordpress,3000000,Full-time
IOS*Swift*swiftUI*RxSwift*CoreData*Git*OOP*RestFul API,4000000,Full-time&Remote
PHP*Laravel*MySQL,Unknown,Full-time
ASP.NET MVC*C#*SQL*Entity Framework*MVC,Unknown,Full-time
react native*React*Redux,Unknown,Full-time
Angular8*typescript*HTML5*CSS*Material Design,Unknown,Full-time
طراحی سایت*Wordpress*HTML*Photoshop,Unknown,Full-time
تست نرم افزار*Software Testing*Acceptance Testing*Integration Testing*performance testing,Unknown,Full-time
CSS*HTML*برنامه نویسی وب*Sql Server*angular7*typescript,Unknown,Full-time
تحلیل نرم افزار*مستندسازی*توسعه نرم افزار*BPMN*OOP,Unknown,Full-time
HTML*CSS*Javascript*typescript*ReactJS*Redux,Unknown,Full-time
ASP.NET Core*ASP.NET MVC*Sql Server*C#.Net*JWT,Unknown,Full-time
MongoDB*Node.js*Git*Javascript*OOP*ES6,Unknown,Full-time
Full-stack*ASP.NET,Unknown,Full-time
Microsoft Excel*Wordpress*CSS*HTML,Unknown,Full-time
تحلیل سیستم*مدلسازی*طراحی پایگاه داده*agile,Unknown,Full-time
طراحی وب*HTML*CSS,Unknown,Full-time
طراحی وب*CSS*HTML*Javascript,Unknown,Full-time
PHP*Git*Laravel*MVC,Unknown,Full-time
Back-end*OOP,Unknown,Full-time
طراحی سایت*Wordpress*jQuery*HTML*CSS,3000000,Full-time
Front-end*Javascript,Unknown,Full-time
SEO*HTML*CSS*Wordpress,4000000,Full-time
PHP*Laravel*RestFul API,6500000,Full-time
Front-end*HTML*CSS*HTML5*Bootstrap*Responsive,Unknown,Full-time
ASP.NET MVC*Entity Framework,4000000,Full-time
QA*functional*non functional*Design Patterns,9000000,Full-time
Virtual Reality*HTML5*Javascript,Unknown,Full-time
توسعه نرم افزار*C#*MVC,Unknown,Full-time
Front-end*HTML*CSS*Javascript*Angular*RESTful*APIs,Unknown,Full-time
HTML5*JavaScript,Unknown,Full-time
Android*OOP*MVVM*RestFul API,Unknown,Full-time
Full-stack*Back-end*Front-end,2000000,Full-time
برنامه نویسی وب*AngularJS*RestFul API*Entity Framework,Unknown,Full-time
Front-end*Javascript*CSS*HTML*jQuery,Unknown,Full-time
Android*react native,Unknown,Full-time&Remote
Java*Javascript*OOP*HTML,Unknown,Full-time
Javascript*ES6*ActionScript*React,4000000,Full-time
کارآموزی*Full-stack,Unknown,Full-time
IOS*Swift*Objective-C,4000000,Full-time
مدیریت پروژه*Laravel*MVC,4000000,Full-time
Back-end*Sql Server*Entity Framework*OOP,Unknown,Full-time
Front-end*jQuery*HTML*CSS,Unknown,Full-time
ASP.NET MVC*C#*SQL,Unknown,Full-time
Unity*Debugging,Unknown,Full-time
UI/UX*طراحی گرافیک*Adobe XD*Photoshop,3000000,Full-time
Spring Boot*Java,Unknown,Full-time
PHP*MySQL,2000000,Full-time
Front-end*CSS3*HTML5*SASS*typescript*Angular,Unknown,Part-time
تست نرم افزار*پشتیبانی نرم افزار,Unknown,Full-time
توسعه نرم افزار*C#*MySQL*HTML*Node.js*PHP,Unknown,Full-time
مدیریت پروژه*C#*.NET Core*Sql Server*توسعه نرم افزار,Unknown,Full-time
پشتیبانی نرم افزار*پشتیبانی*Sql Server,Unknown,Full-time
Back-end*.NET*C#*orm*Entity Framework*DDD,Unknown,Full-time
حسابداری*اظهارنامه مالیاتی*مالی و حسابداری,Unknown,Full-time
Scrum*کنترل و نظارت*Jira*agile,3000000,Full-time
CSS*HTML5*React*AJAX*jQuery,Unknown,Full-time
Front-end*vue.js*REST*PWA,Unknown,Full-time
Front-end*Javascript*ReactJS*Redux,Unknown,Full-time
UI  UX*HTML*CSS*Sketch*Adobe XD,Unknown,Full-time
Front-end*کارآموزی,Unknown,Full-time
Back-end*کارآموزی,Unknown,Full-time
React*ReactJS*Redux*react native,Unknown,Full-time
Nodejs*ES6*Git,6500000,Full-time
تحلیل نرم افزار*تحلیل و طراحی سیستم*مستندسازی,Unknown,Full-time
توسعه نرم افزار*.NET*C#*Sql Server,Unknown,Full-time
برنامه نویسی وب*CSS*HTML*jQuery*Javascript*OOP*SQL,Unknown,Full-time
Databases*MySQL*Database Design*Query,4000000,Full-time&Remote
کارآموزی*ReactJS,Unknown,Full-time
Front-end*CSS*HTML*Javascript*jQuery,Unknown,Full-time
Back-end*RestFul API*NoSQL*SQL*Git,Unknown,Full-time
سیستم ها و روش ها*MySQL*CSS*Javascript,Unknown,Full-time
دیجیتال مارکتینگ*شبکه های اجتماعی*Google Adwords*SEO,4000000,Full-time
Android*Android Studio*Flutter*OOP,Unknown,Full-time
Laravel*PHP*Redis*Design Patterns,6500000,Full-time
طراحی سایت*Wordpress,Unknown,Full-time&Remote
C#*C#.Net*Object Oriented,Unknown,Full-time
Javascript*CSS*HTML*برنامه نویسی وب*jQuery*C#*PHP,Unknown,Full-time&Remote
کارآموزی*NET.,Unknown,Full-time
Front-end*HTML5*CSS3*SASS*Bootstarp*Javascript,Unknown,Full-time
C/C++*IPC*C++,Unknown,Full-time
CSS*React*HTML*Redux,9000000,Full-time&Remote
برنامه نویسی موبایل*Flutter*RestFul API*Kotlin*SQL*NoSQL,Unknown,Full-time
Front-end*ReactJS*Javascript*ES6,Unknown,Full-time
Javascript*react native*ReactJS*RestFul API*Git,Unknown,Full-time
Back-end*.NET*ASP.NET*NoSQL*RDBMS*C#.Net*MVC,Unknown,Full-time
تحلیلگر وب*Google Analytics*google webmaster*آنالیز,Unknown,Full-time
طراحی سایت*Wordpress*PHP,Unknown,Part-time
Leadership*SQL*REST API*C#*.NET Core*UI,Unknown,Full-time
پشتیبانی نرم افزار*Sql Server*پشتیبانی,Unknown,Full-time
هوش تجاری*bi,Unknown,Full-time
OOP*TSQL*C#*REST*NoSQL*.NET,Unknown,Full-time
SQL*پشتیبانی*bpms*پشتیبانی نرم افزار*Microsoft Office,Unknown,Full-time
SEO*Wordpress*تولید محتوا,4000000,Full-time
ES6*Javascript*React*HTML*CSS,Unknown,Full-time
PHP*Laravel*Git*HTML*CSS,Unknown,Full-time
برنامه نویسی وب*Wordpress*API*HTML*CSS,Unknown,Full-time
Scrum*Scrum Master*agile*اسکرام*مستندسازی,Unknown,Full-time
پشتیبانی نرم افزار*iis*Sql Server*bpms,Unknown,Full-time
Wordpress*PHP,Unknown,Full-time
تحلیل نرم افزار*تست نرم افزار*Scrum*مستندسازی,Unknown,Part-time
پشتیبانی فنی*C/C++*Java,Unknown,Full-time
.NET*کارآموزی*Parallel programming,Unknown,Full-time
امنیت نرم افزار*Pentesting*dos,Unknown,Full-time
Front-end*Javascript*CSS*HTML,4000000,Full-time
Wordpress*CSS*HTML*SEO,Unknown,Full-time
تست نرم افزار*کنترل کیفیت*ابزارهای مدلسازی و مستندسازی,Unknown,Full-time&Remote
تحلیل سیستم,3000000,Full-time
تست اپلیکیشن*تست نرم افزار*تهیه مستندات,Unknown,Full-time
Android*Java*OOP*Design Patterns*MultiThreading*MVVM,Unknown,Full-time
Back-end*Java*jpa*Hibernate*Spring Boot,Unknown,Full-time
react native*Javascript*Redux*REST API,Unknown,Full-time
Javascript*React*HTML5*CSS3,Unknown,Part-time
Back-end*Django*DRF*Python,9000000,Full-time
ASP.NET*SQL*C#*Bootstrap*jQuery*HTML*Javascript,3000000,Full-time
PHP*MySQL*CSS3*HTML5,6500000,Full-time
تحلیل نرم افزار*مستندسازی سیستم*Visual Paradigm*Microsoft Office,Unknown,Full-time
PHP*Laravel*MySQL*Git*Swagger*RESTful*TDD,Unknown,Full-time
SEO*Google Analytics*GOOGLE ADWORDS,2000000,Part-time
Android*برنامه نویسی موبایل,Unknown,Full-time&Remote
تدریس*تدریس و آموزش*Django*ReactJS*Node.js*spring*Redux*ASP.NET MVC,Unknown,Full-time&Remote
هوش مصنوعی*Python*tensorflow*Keras,Unknown,Full-time
IOS*Android*RestFul API*MVVM*OOP*Java,Unknown,Full-time
Front-end*AngularJS*RestFul API,Unknown,Full-time
SSIS*هوش تجاری*SSAS,Unknown,Full-time
Back-end*OOP*NoSQL,Unknown,Full-time
Java*Hibernate*SQL*OOP*jpa,Unknown,Full-time
.NET*HTML5,3000000,Full-time
UI  UX*HTML*CSS*Bootstrap*vue.js,Unknown,Full-time
تحلیلگر نرم افزار*مستندسازی*Sql Server*سخت افزار,Unknown,Full-time
برنامه نویسی وب*ReactJS*Redux*CSS*HTML,Unknown,Full-time
پایگاه داده*T-SQL*microsoft Dynamics CRM,Unknown,Full-time
Python*Docker*Linux,Unknown,Full-time
C/C++*Linux*Git,9000000,Full-time
Angular*typescript*CSS*HTML*Javascript,Unknown,Full-time
Front-end*HTML5*CSS*jQuery*HTML*Less*SASS*OOP,Unknown,Full-time
.NET*EF*SQL*Git,Unknown,Full-time
Java*JAVA EE*oracle,Unknown,Full-time
طراحی سایت*PSD to HTML,Unknown,Full-time&Remote
برنامه نویسی وب*ASP.NET Core*C#*Entity Framework,Unknown,Part-time
PHP*Laravel,Unknown,Full-time
Wordpress*RESTful APIs*PHP,Unknown,Part-time
Android*Java*Android SDK*Kotlin*Android Studio*MVVM,Unknown,Full-time
Java*JAVA EE*Hibernate*spring framework,Unknown,Full-time
Javascript*React*Redux*CSS*Git,Unknown,Full-time
Javascript*typescript,Unknown,Full-time
Android*IOS*OOP*Java*MVVM*Swift,Unknown,Part-time
توسعه وب*PHP*OOP*Git*MySQL,6500000,Full-time&Remote
Scrum*Jira*agile,4000000,Full-time
توسعه وب*Cordova*MVVM,6500000,Full-time
مستندسازی*UML*RUP*تهیه مستندات,Unknown,Full-time
C++*Linux*OOP,Unknown,Full-time
Wordpress,4000000,Full-time
Back-end*J2EE*spring*SQL*SOA,Unknown,Full-time
Delphi*OOP*Sql Server*T-SQL,Unknown,Full-time
Java*JAVA EE*SQL*SOA,Unknown,Full-time
برنامه نویسی موبایل*react native*React.js*Git*برنامه نویسی وب,6500000,Full-time
سرپرستی فنی*TDD*SOA,Unknown,Full-time
Full-stack*Javascript*Node.js,Unknown,Full-time
Front-end*vue.js*Nuxt.js*HTML*CSS*Git*Routing*ES5*ES6,6500000,Full-time
کارآموزی*PHP,Unknown,Full-time
ASP.NET Core*RestFul API*MVC*Databases*Git,3000000,Full-time
SQL*Delphi*OOP*Sql Server,Unknown,Full-time
طراحی سایت*Wordpress*HTML*CSS*PHP*jQuery,3000000,Part-time
کارآموزی*Flutter,Unknown,Full-time
Java*J2EE,Unknown,Full-time
#C*.NET*.NET Framework*Entity Framework*OOP*SOLID*Bootstrap*jQuery*CSS*Javascript*HTML,Unknown,Full-time
QA*Automation*Appium*QA Testing,Unknown,Full-time
Scrum*agile,Unknown,Part-time&Remote
Front-end*React*react native*Git*RestFul API,9000000,Full-time&Remote
Java*spring framework*jpa*Hibernate*RESTfull*Design Patterns,Unknown,Full-time
Java*Spring Boot*Hibernate,Unknown,Full-time
تولید محتوا*اصول نگارشی*کپی رایتینگ,Unknown,Part-time
Vuejs*HTML*Javascript,Unknown,Full-time
Back-end*Node.js*RestFul API,Unknown,Full-time
Front-end*HTML*CSS*React*Angular*Vue*Bootstrap,Unknown,Full-time&Remote
Python*RestFul API*Django,Unknown,Part-time
Python*Back-end*OOP,Unknown,Full-time
ASP.NET Core*MVC*SQL*HTML*CSS,4000000,Full-time
ASP.NET MVC*Web API*Sql Server,4000000,Full-time
Java*oracle*spring*Hibernate,Unknown,Full-time
پشتیبانی فنی*پشتیبانی,Unknown,Full-time
PHP*Full-stack*Laravel*jQuery*CSS*HTML*RestFul API,Unknown,Full-time
Python*Django*Django Framework*OOP*orm*MySQL*RESTful*Git,Unknown,Full-time
توسعه نرم افزار*.NET Core*Sql Server,6500000,Full-time
کارآموزی*Java,Unknown,Full-time
برنامه نویسی وب*Javascript*CSS*HTML,Unknown,Full-time
Front-end*JavaScript*React*HTML*CSS,Unknown,Full-time
IT*Microsoft Office,3000000,Full-time
Back-end*.NET Core*Sql Server*Entity Framework,Unknown,Full-time
Android*Java*Kotlin*Git*RxJava,9000000,Full-time
کارآموزی*Front-end,Unknown,Full-time
Git*Swift*IOS,4000000,Full-time
Full-stack*Wordpress*HTML*CSS*Front-end*Back-end,6500000,Full-time
Front-end*Javascript*React*CSS3*HTML5,Unknown,Full-time
Back-end*SQL*NoSQL*C#*OOP,Unknown,Full-time
Scrum Master*Jira,Unknown,Full-time
C#*ASP.NET MVC*Entity Framework*HTML5*CSS3*Javascript*Bootstrap,Unknown,Full-time
Angular*Javascript*HTML5*CSS3,Unknown,Full-time&Remote
LPIC1*Nginx*HAProxy*Redhat,Unknown,Full-time
تست نرم افزار*functional*non functional*تضمین کیفیت نرم افزار*Jira*Selenium*TFS*agile*Scrum,Unknown,Full-time
IOS*Swift*RestFul API,6500000,Full-time
طراحی سایت*Wordpress,3000000,Full-time
ASP.NET Core*MVC*#C*EF Core*SQL,Unknown,Full-time
3DMAX*vray,Unknown,Full-time&Remote
برنامه نویسی وب*C#*ASP.NET,Unknown,Part-time
طراحی سایت*google webmaster*Google Analytics*Google Search Console,Unknown,Full-time
برنامه نویسی وب*Yii*PHP*MVC*jQuery,2000000,Full-time&Remote
.NET*MVC*Entity Framework*Design Patterns,Unknown,Full-time&Remote
PHP*Laravel*OOP*MVC*Git,Unknown,Full-time
Front-end*React*Redux,Unknown,Full-time
Front-end*#C*Visual Studio*Sql Server,Unknown,Full-time&Remote
Back-end*C#*ASP.NET*Sql Server,6500000,Full-time
ASP.NET*Sql Server*REST,Unknown,Full-time
Joomla*API*OOP*MVC*MySQL*hmvc,6500000,Full-time
.NET*#C*ASP.NET Core*Object Oriented*Web API,Unknown,Full-time
Node.js*RestFul API*MongoDB*socket,Unknown,Full-time
Back-end*git*#C*ASP.NET Core*Web API*Design Patterns,Unknown,Full-time
PHP*Laravel*Design Patterns*MySQL*HTML,Unknown,Full-time
Nodejs*RestFul API*MySQL*MongoDB*gitflow*CI/CD*ES6,Unknown,Full-time
مدیریت سایت*Wordpress*ادمین وبسایت,Unknown,Full-time
ASP.NET MVC*C#*Boostrap*HTML*CSS*jQuery*Sql Server,Unknown,Full-time
کارآموزی*Back-end,Unknown,Full-time
Front-end*Javascript*React*Vue*Angular*SSRS*CSS,6500000,Full-time
CTO*امور فنی*Laravel*PHP*React.js,Unknown,Full-time
product management*lifecycle*KPIs*CRM*E-Commerce,Unknown,Full-time
Back-end*ASP.NET*agile*Git,6500000,Full-time
پشتیبانی نرم افزار*Query*Sql Server,Unknown,Full-time
webmaster*woocommerce*Wordpress,Unknown,Full-time
Front-end*Javascript*Redux*Responsive Design*ReactJS,Unknown,Full-time
ReactJS*Redux*Javascript*ES6*Git,Unknown,Full-time
.NET*C#*MVC*OOP,Unknown,Full-time
کارآموزی*برنامه نویسی وب*Angular,Unknown,Full-time
کارآموزی*ویندوز*برنامه نویسی ویندوز,Unknown,Full-time
Front-end*jQuery*SASS*Javascript*HTML*ES6*Vuejs,Unknown,Full-time
Java*JAVA EE*OOP*MultiThreading,Unknown,Full-time
Unity*UI  UX*API*Optimization,Unknown,Full-time
AR*OOP*Xcode*Unity Game Engine,Unknown,Full-time
Front-end*Node.js*Redux*Express*es2015*ES6*ES7,6500000,Full-time
Android*MVC*MVVM*RestFul API*Java*Android SDK*OOP,Unknown,Full-time
کارآموزی*React-Native,Unknown,Full-time
Java*Git*kubernetes*JUnit*Microservices*Docker,Unknown,Full-time
کارآموزی*PHP,Unknown,Full-time
Full-stack*.NET*#C*VB.net*Sql Server*Windows form*Entity Framework*NET Core.*MVC*ASP.NET,Unknown,Full-time
Angular*CSS3*HTML5*typescript*Javascipt,Unknown,Full-time
React*React.js*JSON*RestFul API*typescript,9000000,Full-time&Remote
Back-end*PHP*Laravel*Redis*Graphql*PostgreSQL,Unknown,Full-time
Full-stack*AngularJS*#C*Web API*Entity Framework*HTML*CSS,Unknown,Full-time
Front-end*HTML5*CSS3*jQuery*Typescript*JavaScript,Unknown,Full-time
Java*J2EE*Troubleshooting,Unknown,Full-time
React*react native*Javascript*ReactJS,6500000,Full-time
پشتیبانی نرم افزار*Microsoft Excel*Microsoft Office,Unknown,Full-time
PHP*Laravel*MVC*HTML5*Javascript,Unknown,Full-time
PHP*Angular*Databases*plugin,Unknown,Full-time
Front-end*Javascript*CSS*HTML,Unknown,Full-time
Front-end*CSS3*HTML5*Javascript,Unknown,Full-time
Front-end*vue.js*HTML*CSS*SASS*Bootstrap,Unknown,Full-time
IOS*Objective-C*Swift*Design Patterns*OOP,Unknown,Full-time
HTML*CSS*Javascript*ASP.NET WebFrom,Unknown,Full-time
ReactJS*Javascript*Redux,Unknown,Full-time&Remote
Front-end*Javascript*HTML5*CSS*ES6*ReactJS*AngularJS,Unknown,Full-time
PHP*Laravel*OOP*MVC,Unknown,Full-time
AWS*DevOps*CI/CD,Unknown,Full-time&Remote
تست نرم افزار*Pl/sql*Java,Unknown,Full-time
Android*Kotlin*OOP,6500000,Full-time
Laravel*PHP*MVC*MySQL,Unknown,Full-time
کارآموزی*سیستم اطلاعاتی,Unknown,Full-time
UI  UX,6500000,Full-time
Full-stack*Boostrap*jQuery*React*Node.js*CSS*HTML,3000000,Part-time
Go*MySQL*PostgreSQL*RestFul API,Unknown,Full-time
Scrum*Scrum Master*KPI,6500000,Full-time
Front-end*Responsive*CSS3*Javascript*HTML5,Unknown,Full-time
Front-end*HTML*CSS*Javascript*ES6,6500000,Full-time
Front-end*Javascript*jQuery,6500000,Full-time
Android*Android Studio*Java*codeigniter,Unknown,Full-time
Full-stack*C#*Web API*ASP.NET Core*Angular*OOP,Unknown,Full-time
Front-end*Vuejs*Javascript*HTML*CSS*Bootstrap,Unknown,Full-time
PHP*OOP*jQuery*RestFul API,Unknown,Full-time
microsoft Dynamics CRM,Unknown,Full-time
IOS*Swift*Objective-C*Kotlin*Java,Unknown,Full-time
Python*Git*RestFul API*MySQL,Unknown,Full-time
UI*HTML*CSS*React*Redux,Unknown,Full-time
Front-end*HTML5*CSS3*Javascript*ReactJS*Bootstrap,Unknown,Full-time
C++*Multi-Threading*Linux*Git*GIS,Unknown,Full-time
Android*C++,Unknown,Full-time
PHP*Back-end*Laravel*MySQL*Javascript,Unknown,Full-time
Android*Android Studio*JSON*REST*REST API,Unknown,Full-time
Swift*RestFul API*UI  UX*MVVM*Git*OOP*IOS,Unknown,Full-time
